8191,R225_Подозрительный доступ к данным веб-браузера
7614,The log file was cleared
7469,License
7300,Агент Центра обновления Windows
7043,Установка или обновление драйверов устройств.
6925,Key migration operation.
6717,Драйвер
6325,An account failed to log on.
6031,A user's local group membership was enumerated.
5732,ddos_protection
5662,Creating RunspacePool object
5627,Creating Runspace object
5624,Opening RunspacePool
4971,Контроль программ
4942,An object was deleted.
4627,Обновление
4503,Installation or update of device drivers.
3837,Установка драйвера
3792,Выполнение конвейера
3457,Исправность поставщика
3312,Контроль приложений
3111,R351_02_Подозрение на скачивание файла с расширением для обхода MotW
2840,R284_Создание исполняемых файлов в общедоступной директории (PowerShell)
2804,The event logging service has shut down
2771,The state of a transaction has changed.
2663,An attempt was made to query the existence of a blank password for an account.
2649,%1
2607,Sysmon service state changed
2537,События диагностики исчерпания ресурсов
2499,R351_Подозрение на фишинг при создании подозрительного файла
2472,Update
2429,FileExecutableDetected
2413,Boot Configuration Data loaded.
2413,The following filter was present when the Windows Filtering Platform Base Filtering Engine started.
2411,A primary token was assigned to process.
2409,Миграция драйвера
2373,Logon Cache
2147,R281_02_Установка нового сервиса из общедоступной директории
2030,State changed
2011,WmiEvent (WmiEventFilter activity detected)
1954,Защита
1878,A Windows Filtering Platform callout has been changed.
1739,Windows PowerShell ISE has started to run script file
1643,R281_01_Установка сервиса не из системной директории
1548,A rule was listed when the Windows Firewall started.
1452,Startup of the UMDF reflector
1437,User initiated logoff
1393,Критическая ошибка службы
1377,Interface status
1270,UNS
1189,Веб-Контроль
1172,Windows PowerShell ISE is stopping the current command
1130,Запуск отражателя UMDF
1055,Vault credentials were read.
1054,Обработка события
990,ShadowCopy
975,Process terminated
946,Windows Firewall did not apply the following rule
936,The following callout was present when the Windows Filtering Platform Base Filtering Engine started.
929,Network connection
874,ProcessAccess
872,A network share object was added.
809,PipeEvent (Pipe Created)
763,The Per-user audit policy table was created.
762,R350_Подозрительная активность приложения MS Office
760,R350_02_Загрузка шаблонов приложений MS Office из нетипичных директорий
744,core
734,R226_02_Сбор информации о сетевых подключениях стандартными средствами Windows
734,R226_Сбор информации о сетевых подключениях
732,Windows is starting up.
731,The Windows Firewall Driver has started successfully.
731,The Windows Firewall Service has started successfully.
578,loganalyzer
563,chmod
485,A security-enabled local group was changed.
463,The Federation Service stopped successfully
412,Other System Events
371,TM
363,R224_14_Обнаружение активностей разведки на Windows
363,R224_Сбор информации о системе
358,R084_01_Использование ПО для удаленного администрирования (cmd)
358,Резервное копирование
353,R288_02_Исполнение файла с неисполняемым расширением
336,System audit policy was changed.
318,unlink
290,Другие системные события
270,Защита от веб-угроз
268,Trust monitoring cycle completed
268,A registry value was modified.
266,Настройка драйвера после установки
257,A cryptographic self test was performed.
251,A network share object was modified.
245,Вход
236,A Windows Filtering Platform sub-layer has been changed.
234,DNSEvent (DNS query)
233,fsetxattr
233,An attempt was made to create a hard link.
228,Служба событий
223,R293_01_Аномальное дерево процессов для Windows
220,The name of an account was changed
215,R300_01_Запуск Windows shell критичными процессами ОС
195,A user account was changed.
193,The workstation was locked.
192,mknod
190,Рассылка отчетов
189,The workstation was unlocked.
188,R084_Использование ПО для удаленного администрирования
185,MALWAREPROTECTION_SCAN_COMPLETED
183,A computer account was changed.
165,setregid
165,setreuid
161,A Windows Filtering Platform provider has been changed.
156,The following provider was present when the Windows Filtering Platform Base Filtering Engine started.
156,Загрузка обновлений в хранилище Сервера администрирования
144,The following sub-layer was present when the Windows Filtering Platform Base Filtering Engine started.
125,admin_console
124,A user account was locked out.
122,WmiEvent (WmiEventConsumerToFilter activity detected)
120,An attempt was made to register a security event source.
120,An attempt was made to unregister a security event source.
116,Command Invocation
116,A scheduled task was disabled.
114,A member was added to a security-enabled local group.
114,Диагностика успешно завершена
109,Сведения о конвейерном выполнении
108,Поиск уязвимостей и требуемых обновлений
108,lchown
107,fchmod
106,Добавление ключа 1 комп
105,FileBlockShredding
102,Windows Firewall Group Policy settings has changed. The new settings have been applied.
98,fchown
94,A scheduled task was enabled.
94,FileDelete (File Delete archived)
90,SVC
89,System security access was granted to an account.
86,Оперативная дефрагментация
85,Сведения о классе модуля поддержки
84,Установка
78,mkdir
74,CreateRemoteThread
72,R207_Сканирование на уязвимости
72,R207_02_Один тип сетевой атаки на нескольких хостах за короткий промежуток времени (KSC)
72,A Windows Filtering Platform provider context has been changed.
72,R081_02_KSC. Повторное заражение ВПО
67,The file could be improperly signed without page hashes or corrupt due to unauthorized modification.
66,An attempt was made to reset an account's password.
63,Read-only user password to expire shortly / Read-only user password expired
63,Сведения ОС
63,A security-enabled local group was created.
63,Security policy in the group policy objects has been applied successfully.
63,Сведения для установки
62,PnP
61,System security access was removed from an account.
54,Быстродействие
53,Защита от файловых угроз
51,Resource attributes of the object were changed.
48,R051_Учетная запись была добавлена в группу подозрительным пользователем
47,RawAccessRead
45,A security-enabled global group was changed.
43,A member was added to a security-enabled global group.
43,Кэш входов
42,A user account was enabled.
41,chown
40,Рассылка отчетов зараженые ежедневно
40,Служба лицензирования удаленных рабочих столов запущена.
39,R055_Изменение группы в ОС Windows подозрительным пользователем
34,scaner

Последние инциденты
2025-04-01T00:00:00+03:00 - 2025-04-24T16:01:48+03:00
[ТМ] Ново-Вятка

No Data

Последние 10 алертов
2025-04-01T00:00:00+03:00 - 2025-04-24T16:01:48+03:00
[ТМ] Ново-Вятка

severity,id,priority,correlationRuleName,userName,status,firstSeen,tenantName,name,tenantID
Medium,a28ce657-27be-42cb-9088-784161d9c006,2,R284_Создание исполняемых файлов в общедоступной директории (PowerShell),Кирилл Бобров,In progress,2025-04-24T12:55:19+03:00,[ТМ] Ново-Вятка,R284_Создание исполняемых файлов в общедоступной директории (PowerShell),667acfc6-ee40-4ae5-9ea3-0523daa5cf13
Low,c69afb2f-5ac0-4336-8643-76d40bf1ed2a,1,R223_Сбор информации о процессах,,New,2025-04-24T12:17:06+03:00,[ТМ] Ново-Вятка,R223_Сбор информации о процессах,667acfc6-ee40-4ae5-9ea3-0523daa5cf13
Low,afdee006-6176-4d0c-b755-529651c8a5dd,1,R224_Сбор информации о системе,,New,2025-04-24T06:56:09+03:00,[ТМ] Ново-Вятка,R224_Сбор информации о системе,667acfc6-ee40-4ae5-9ea3-0523daa5cf13
Low,2a7bad93-eb16-4a48-8819-d4ba3edbf0c5,1,R058_Локальная учетная запись была создана подозрительным пользователем,,New,2025-04-23T16:01:33+03:00,[ТМ] Ново-Вятка,R058_Локальная учетная запись была создана подозрительным пользователем,667acfc6-ee40-4ae5-9ea3-0523daa5cf13
Low,938c75d4-79b2-4d32-97ca-81922421885d,1,R225_Подозрительный доступ к данным веб-браузера,,New,2025-04-23T15:17:34+03:00,[ТМ] Ново-Вятка,R225_Подозрительный доступ к данным веб-браузера,667acfc6-ee40-4ae5-9ea3-0523daa5cf13
Low,c59c34a8-7fa5-435f-b770-ce1305e71464,1,R350_Подозрительная активность приложения MS Office,,New,2025-04-23T15:10:14+03:00,[ТМ] Ново-Вятка,R350_Подозрительная активность приложения MS Office,667acfc6-ee40-4ae5-9ea3-0523daa5cf13
Medium,3c01a74b-561f-458a-b4e3-d3c95b06f812,2,R205_Обнаружен новый DNS сервер,,New,2025-04-22T21:44:54+03:00,[ТМ] Ново-Вятка,R205_Обнаружен новый DNS сервер,667acfc6-ee40-4ae5-9ea3-0523daa5cf13
Low,624bdb61-2a00-4f09-9b23-d63dcbdd8564,1,R220_Сбор информации об учетных записях,,New,2025-04-04T11:46:41+03:00,[ТМ] Ново-Вятка,R220_Сбор информации об учетных записях,667acfc6-ee40-4ae5-9ea3-0523daa5cf13
High,aed2c5bc-b58e-47de-812c-455d3e5a97a4,3,R084_Использование ПО для удаленного администрирования,,New,2025-04-02T12:53:42+03:00,[ТМ] Ново-Вятка,R084_Использование ПО для удаленного администрирования,667acfc6-ee40-4ae5-9ea3-0523daa5cf13

Активы в инцидентах
2025-04-01T00:00:00+03:00 - 2025-04-24T16:01:48+03:00
[ТМ] Ново-Вятка

No Data

Затронутые активы
2025-04-01T00:00:00+03:00 - 2025-04-24T16:01:48+03:00
[ТМ] Ново-Вятка

tenantID,tenantName,id,displayName,criticality,frequency
667acfc6-ee40-4ae5-9ea3-0523daa5cf13,[ТМ] Ново-Вятка,6f3f4826-2e7c-44cf-a041-34e61978883d,OIT-1,1,5
667acfc6-ee40-4ae5-9ea3-0523daa5cf13,[ТМ] Ново-Вятка,b33c5d28-f15c-40ad-a814-77120ee7b0be,SECR-1,1,4
667acfc6-ee40-4ae5-9ea3-0523daa5cf13,[ТМ] Ново-Вятка,aaea945c-2331-4273-8c1a-d6bf1af99f61,SPP-4,1,4
667acfc6-ee40-4ae5-9ea3-0523daa5cf13,[ТМ] Ново-Вятка,70b91e76-a77d-411a-960d-41833312d609,SRV-AD01,1,4
667acfc6-ee40-4ae5-9ea3-0523daa5cf13,[ТМ] Ново-Вятка,49d69ac9-76aa-435a-b81a-545a6e8b5f51,20-NACH,1,3
667acfc6-ee40-4ae5-9ea3-0523daa5cf13,[ТМ] Ново-Вятка,90023f60-8043-4827-b254-ed02e033f95f,33-TECH,1,3
667acfc6-ee40-4ae5-9ea3-0523daa5cf13,[ТМ] Ново-Вятка,f00ac8a5-e72e-461d-acd2-5e7782127511,11-ECON,1,2
667acfc6-ee40-4ae5-9ea3-0523daa5cf13,[ТМ] Ново-Вятка,ecea2f57-1939-48ae-80b2-58c4677e93db,406-3,1,2
667acfc6-ee40-4ae5-9ea3-0523daa5cf13,[ТМ] Ново-Вятка,7b9533d5-8b6c-43d4-855d-15ec77a89c7c,503-2,1,2
667acfc6-ee40-4ae5-9ea3-0523daa5cf13,[ТМ] Ново-Вятка,3b479616-0a6d-460b-9c5b-cb18da80a60b,6-2,1,2
667acfc6-ee40-4ae5-9ea3-0523daa5cf13,[ТМ] Ново-Вятка,020e671e-06be-43b4-8b75-7d6f0c744689,604-3,1,2
667acfc6-ee40-4ae5-9ea3-0523daa5cf13,[ТМ] Ново-Вятка,6f4775ae-84ef-4765-90f9-938b0072b977,612-2,1,2
667acfc6-ee40-4ae5-9ea3-0523daa5cf13,[ТМ] Ново-Вятка,7a759981-3c8e-41a0-acb8-66a9b9dcb7e1,9-MAST,1,2
667acfc6-ee40-4ae5-9ea3-0523daa5cf13,[ТМ] Ново-Вятка,fb352dd8-2bbf-47aa-bbd2-a32570355f83,CZL3,1,2
667acfc6-ee40-4ae5-9ea3-0523daa5cf13,[ТМ] Ново-Вятка,7e3464f8-dffc-452f-b0c1-161589498526,OERO-2,1,2
667acfc6-ee40-4ae5-9ea3-0523daa5cf13,[ТМ] Ново-Вятка,1b81652d-db05-47aa-a4fd-5b179bb2d202,PDO-4,1,2
667acfc6-ee40-4ae5-9ea3-0523daa5cf13,[ТМ] Ново-Вятка,b71e4779-09c3-434e-b3af-4bb62534101c,VP-7,1,2
667acfc6-ee40-4ae5-9ea3-0523daa5cf13,[ТМ] Ново-Вятка,a8ba7dd3-093f-48f9-b46d-25a41ad673c1,21_TEHNOL2,1,1
667acfc6-ee40-4ae5-9ea3-0523daa5cf13,[ТМ] Ново-Вятка,7811b798-71f2-49cd-8ee0-795fd09b2f7d,603-5,1,1

Распределение алертов по правилам корреляции
2025-04-01T00:00:00+03:00 - 2025-04-24T16:01:48+03:00
[ТМ] Ново-Вятка

metric,value
13,R225_Подозрительный доступ к данным веб-браузера
7,R058_Локальная учетная запись была создана подозрительным пользователем
5,R224_Сбор информации о системе
4,R050_Очистка журнала событий Windows
4,R350_Подозрительная активность приложения MS Office
4,R060_Большое количество манипуляций с группами за короткий промежуток времени
4,R055_Изменение группы в ОС Windows подозрительным пользователем
3,R223_Сбор информации о процессах
2,R284_Создание исполняемых файлов в общедоступной директории (PowerShell)
2,R051_Учетная запись была добавлена в группу подозрительным пользователем
2,R054_Удаление группы в ОС Windows подозрительным пользователем
2,R302_Манипуляции с атрибутами файла
1,R296_Подозрительные аргументы при запуске системной утилиты
1,R084_Использование ПО для удаленного администрирования
1,R205_Обнаружен новый DNS сервер
1,R089_Обнаружены возможные следы действий программ-вымогателей
1,R220_Сбор информации об учетных записях
1,R053_Создание группы на Windows системе подозрительным пользователем
1,R405_Изменение системных файлов конфигурации
1,R052_Учетная запись была удалена из группы подозрительным пользователем
1,R003_Удаленный вход под учетной записью локального администратора
1,R407_Обнаружение следов возможного перехвата вводимых данных

