Последние 10 алертов
2025-04-01T00:00:00+03:00 - 2025-04-24T16:01:16+03:00
[ТМ] ЛМЗ Либнехта

status,priority,userName,id,name,correlationRuleName,firstSeen,severity,tenantName,tenantID
New,1,,1d318aff-22a1-4dd3-ba6e-44db8e6abd7a,R055_Изменение группы в ОС Windows подозрительным пользователем,R055_Изменение группы в ОС Windows подозрительным пользователем,2025-04-24T12:55:43+03:00,Low,[ТМ] ЛМЗ Либнехта,3efe5164-daa7-4755-9de9-df93fcb4fca7
New,1,,ca57af5c-984d-4b38-a63b-a780fb75662d,R051_Учетная запись была добавлена в группу подозрительным пользователем,R051_Учетная запись была добавлена в группу подозрительным пользователем,2025-04-24T09:44:13+03:00,Low,[ТМ] ЛМЗ Либнехта,3efe5164-daa7-4755-9de9-df93fcb4fca7
New,1,,c75bbeff-8365-4fa6-972f-e52ff006288c,R035_Возможный подбор пароля методом перебора учетных записей,R035_Возможный подбор пароля методом перебора учетных записей,2025-04-23T14:52:36+03:00,Low,[ТМ] ЛМЗ Либнехта,3efe5164-daa7-4755-9de9-df93fcb4fca7
New,1,,4d45958e-24a6-4dca-afb6-3a35f7e7262c,R229_Сбор информации о службах,R229_Сбор информации о службах,2025-04-22T16:31:13+03:00,Low,[ТМ] ЛМЗ Либнехта,3efe5164-daa7-4755-9de9-df93fcb4fca7

Распределение алертов по правилам корреляции
2025-04-01T00:00:00+03:00 - 2025-04-24T16:01:16+03:00
[ТМ] ЛМЗ Либнехта

value,metric
PK0000117,1,1,23bcd557-0ddc-4084-ad5f-c0bc5a65d6d6,3efe5164-daa7-4755-9de9-df93fcb4fca7,[ТМ] ЛМЗ Либнехта
PK0000003,1,1,86623f9a-d1f8-4936-bd68-44fc4a1f301f,3efe5164-daa7-4755-9de9-df93fcb4fca7,[ТМ] ЛМЗ Либнехта
PK0000156,1,1,4e03bbf7-663c-4f25-80b5-7918909fb6a6,3efe5164-daa7-4755-9de9-df93fcb4fca7,[ТМ] ЛМЗ Либнехта
KNV_TST_PWKS_1,1,1,9a0a2264-c3a6-4722-b097-dbaed416bf36,3efe5164-daa7-4755-9de9-df93fcb4fca7,[ТМ] ЛМЗ Либнехта

"Общее число событий, обработанных в текущем периоде"
2025-04-01T00:00:00+03:00 - 2025-04-24T16:01:16+03:00
[ТМ] ЛМЗ Либнехта

metric,value
22368113,
4621394,An account was successfully logged on.
4466609,An account was logged off.
2885357,Веб-Контроль
2854325,Сведения о конвейерном выполнении
2428510,A network share object was checked to see whether client can be granted desired access
2403380,Command Invocation
1817786,The domain controller attempted to validate the credentials for an account.
766558,A logon was attempted using explicit credentials.
574482,Special privileges assigned to new logon.
522304,A Kerberos service ticket was requested.
449617,Started invocation of ScriptBlock
449481,Completed invocation of ScriptBlock
442225,Постоянная защита файлов
415290,Выполнение конвейера
397731,The handle to an object was closed.
313126,A Kerberos authentication ticket (TGT) was requested.
307829,A network share object was deleted.
276798,An account failed to log on.
273508,Driver loaded
243296,Жизненный цикл поставщика
239498,A handle to an object was requested.
238382,FileDeleteDetected (File Delete logged)
210472,Событие состояния службы
198305,ServiceConfigurationChange
175325,Credential Manager credentials were read.
171674,Creating Scriptblock text
161412,Общие
160086,An attempt was made to duplicate a handle to an object.
145157,A network share object was accessed
107259,A Windows Filtering Platform filter has been changed.
96257,Ведение журнала и восстановление
90082,Запуск команды
90081,Остановка команды
76651,Жизненный цикл обработчика
76618,A security-enabled local group membership was enumerated.
65135,Process creation
59439,A new process has been created.
58964,Обновление
49078,ClipboardChange (New content in the clipboard)
46758,WmiEvent (WmiEventConsumer activity detected)
37189,PipeEvent (Pipe Connected)
35329,Windows PowerShell has started an IPC listening thread
33491,Permissions on an object were changed.
31741,Kerberos pre-authentication failed.
31253,Auditing settings on object were changed.
30228,PowerShell console is starting up
30194,PowerShell console is ready for user input
28640,The operating system started at system time
26452,Агент Центра обновления Windows
24996,R031_01_Вход с разных хостов на один Windows хост под одной учетной записью
24521,The Federation Service stopped successfully
23599,FileBlockExecutable
23557,R401_Попытка обращения на запрещенный ресурс не из браузера
23527,RegistryEvent (Key and Value Rename)
23474,redential Manager credentials were read.
23417,ProcessTampering (Process image change)
23393,The kernel power manager has initiated a shutdown transition
23111,Cryptographic operation.
23052,Key file operation.
22570,The process has initiated the power off of computer on behalf of user for the following reason
22436,RegistryEvent (Value Set)
21685,Служба поиска
21494,A process changed a file creation time
18803,События сбоев приложения
18765,Key migration operation.
18208,Share Information:Share Name
17037,An Active Directory replica destination naming context was modified.
15821,Защита
15274,Modifying activity Id and correlating
14761,Повреждение базы данных
14760,Кэширование страниц базы данных
14600,Автоматическая установка - Kaspersky Endpoint Security для Windows (12.0) (Русский) (Lite encr~26...
13617,A scheduled task was updated.
13000,Контроль устройств
12844,A rule was listed when the Windows Firewall started.
12665,Logon Cache
12520,Сервер
11604,Проверка целостности
10402,A member was added to a security-enabled local group.
10375,A member was removed from a security-enabled local group.
7763,FileCreateStreamHash
7572,A new service was installed in the system
7559,write
7059,An attempt was made to access an object.
6621,The System log file was cleared
6527,Защита от веб-угроз
6167,Запуск консоли PowerShell
6090,Runspace state changed
5537,A user's local group membership was enumerated.
5398,The Per-user audit policy table was created.
5391,Boot Configuration Data loaded.
5388,A primary token was assigned to process.
5362,The Windows Firewall Driver has started successfully.
5362,The Windows Firewall Service has started successfully.
5362,Windows is starting up.
5215,An operation was performed on an object.
5155,FileCreate
5111,The system time was changed.
4969,Защита от почтовых угроз
4948,Контроль приложений
4946,Защита от файловых угроз
4945,Анализ поведения
4943,Защита от эксплойтов
4711,Адаптивный контроль аномалий
4644,The event logging service has shut down
4296,Driver
4199,Именованный канал IPC PowerShell
4017,Other System Events
3981,Installation or update of device drivers.
3749,Сетевой экран
3548,An attempt was made to query the existence of a blank password for an account.
3472,A security-enabled local group was changed.
3149,PipeEvent (Pipe Created)
3008,Image loaded
2729,A Kerberos service ticket was renewed.
2553,The system has resumed from sleep
2553,The system is entering sleep
2508,Sysmon service state changed
2272,openat
2272,path
2239,Startup of the UMDF reflector
2107,Подключиться
2031,Windows Firewall did not apply the following rule
1904,Резервное копирование
1820,WmiEvent (WmiEventFilter activity detected)
1747,The file could be improperly signed without page hashes or corrupt due to unauthorized modification.
1635,Поиск уязвимостей и требуемых обновлений
1609,Поиск уязвимостей и требуемых обновлений (Группа Стационарные ПК)
1575,Vault credentials were read.
1528,Creating RunspacePool object
1526,Creating Runspace object
1524,Opening RunspacePool
1429,R281_01_Установка сервиса не из системной директории
1330,A Windows Filtering Platform callout has been changed.
1327,Установка драйвера
1180,Миграция драйвера
1140,Поиск вредоносного ПО 389
1076,LMS
1054,Поиск вредоносного ПО
893,R281_02_Установка нового сервиса из общедоступной директории
885,Network connection
878,Установка обновлений УС
799,User initiated logoff
742,An IPsec main mode negotiation failed
686,R081_02_KSC. Повторное заражение ВПО
655,R035_Возможный подбор пароля методом перебора учетных записей
653,R035_01_Попытки входа на один хост под разными учетными записями (AD)
645,A user account was locked out.
607,%1
603,Process terminated
583,Поиск вирусов (Стационарные ПК)
580,Завершение работы службы
567,Предотвращение вторжений
385,Error Message
341,ProcessAccess
329,Задача обновления
296,CreateRemoteThread
292,A computer account was changed.
285,An attempt was made to register a security event source.
283,An attempt was made to unregister a security event source.
283,A change has been made to Windows Firewall exception list. A rule was added.
274,A change has been made to Windows Firewall exception list. A rule was deleted.
264,Драйвер
260,Инвентаризация (ВПО из ТМ) Стационарные ПК
232,Защита от атак BadUSB
201,Обработка события
184,Трассировка
181,A registry value was modified.
178,События диагностики исчерпания ресурсов
177,A scheduled task was enabled.
171,A cryptographic function provider operation was attempted.
159,A network share object was added.
155,Resource attributes of the object were changed.
151,Поиск уязвимостей и требуемых обновлений (Группа Internet block)
142,Windows PowerShell ISE has started to run script file
139,Windows PowerShell ISE is stopping the current command
114,A cryptographic function operation was attempted.
114,Windows Firewall Group Policy settings has changed. The new settings have been applied.
114,A Windows Filtering Platform sub-layer has been changed.
99,Исправность поставщика
98,The state of a transaction has changed.
95,A Windows Filtering Platform provider has been changed.
94,Загрузка обновлений в хранилище Сервера администрирования
93,R055_Изменение группы в ОС Windows подозрительным пользователем
83,A user account was changed.
79,A directory service object was modified.
79,A security-enabled global group was changed.
77,Быстродействие
76,The following filter was present when the Windows Filtering Platform Base Filtering Engine started.
66,The workstation was locked.
63,R051_Учетная запись была добавлена в группу подозрительным пользователем
61,A member was added to a security-enabled global group.
60,The workstation was unlocked.
59,Средство сбора данных
57,A rule has been ignored by Windows Firewall because it could not parse the rule.
57,A Windows Filtering Platform provider context has been changed.
56,Инвентаризация (ВПО из ТМ) Стационарные ПК+flash
51,Trust monitoring cycle completed
46,Поиск вирусов (Vip ПК)
46,An attempt was made to change an account's password.
45,Поиск вирусов (Internet block)
44,Инвентаризация ПК
44,Задача проверки (конвертированная)
40,Выполнение службы
40,FileDelete (File Delete archived)
39,TM
38,The following provider was present when the Windows Filtering Platform Base Filtering Engine started.
38,R077_Обнаружено вредоносное ПО
38,R077_02_KSC. Обнаружено вредоносное ПО
37,Нет
36,A scheduled task was created.
35,System security access was granted to an account.
34,A network share object was modified.
34,An attempt was made to reset an account's password.
33,MALWAREPROTECTION_ANTISPYWARE_DISABLED
33,Вход
32,RawAccessRead
32,Поиск вирусов (Стационарные ПК+f)
31,Code integrity determined that the image hash of a file is not valid
28,System security access was removed from an account.
28,MALWAREPROTECTION_SCAN_COMPLETED
27,A cryptographic self test was performed.
27,Настройка драйвера после установки
27,A scheduled task was deleted.
26,R052_Учетная запись была удалена из группы подозрительным пользователем
26,A scheduled task was disabled.
24,A user account was unlocked.
24,PnP
23,Windows Firewall has changed the active profile.
22,A user account was enabled.
22,A member was removed from a security-enabled global group.
21,A change has been made to Windows Firewall exception list. A rule was modified.
21,BINLSVC
20,WDSServer
19,The following policy was active when the Windows Firewall started.
19,The following sub-layer was present when the Windows Filtering Platform Base Filtering Engine started.
19,Кэш входов
19,The requested credentials delegation was disallowed by policy.
18,Поиск уязвимостей и требуемых обновлений (Группа Сервера)
18,Domain Policy was changed.
17,HTTP Setup Trace Task
17,A session was disconnected from a Window Station.
17,Инвентаризация (ВПО из ТМ) InternetBlock
16,Trust monitoring cycle initiated
16,Инициализация/Завершение
16,A session was reconnected to a Window Station.
15,A user account was disabled.
15,MALWAREPROTECTION_RTP_DISABLED
13,Инвентаризация (ВПО из ТМ) Vip

Последние инциденты
2025-04-01T00:00:00+03:00 - 2025-04-24T16:01:16+03:00
[ТМ] ЛМЗ Либнехта

status,id,severity,tenantName,tenantID,createdAt,name,priority
1,INC-402,High,[ТМ] ЛМЗ Либнехта,3efe5164-daa7-4755-9de9-df93fcb4fca7,2025-04-15T11:05:27+03:00,R063_Добавление учетной записи в группу доменных или локальных администраторов,3

