1,R079_Несколько хостов заражены одним типом вируса
1,R063_04_Включение пользователя в критичную группу
1,R294_02_Обфускация команд PowerShell с использованием экранирования
1,R105_04_Подозрительные PowerShell команды. Подозрение на обфускацию
1,R079_02_KSC. Несколько хостов заражены одним типом вируса
1,R080_02_KSC. Всплеск заражений ВПО
1,R294_05_Обфускация кода PowerShell с помощью функции substring

Последние инциденты
2025-04-01T00:00:00+03:00 - 2025-04-24T15:53:51+03:00
[ТД] Универсал Привалова

No Data

Последние 10 алертов
2025-04-01T00:00:00+03:00 - 2025-04-24T15:53:51+03:00
[ТД] Универсал Привалова

tenantID,correlationRuleName,priority,id,status,name,firstSeen,tenantName,userName,severity
b5f1f6b4-9a66-4409-aa57-7745201ed167,R294_Обфускация команд PowerShell,3,75828229-3c80-4252-80b2-c693feb867a5,New,R294_Обфускация команд PowerShell,2025-04-07T12:28:10+03:00,[ТД] Универсал Привалова,,High
b5f1f6b4-9a66-4409-aa57-7745201ed167,R105_Подозрение на обфускацию кода с использованием спецсимволов,2,5177f79c-05f5-4f61-bb10-33a33b04f215,New,R105_Подозрение на обфускацию кода с использованием спецсимволов,2025-04-01T08:58:50+03:00,[ТД] Универсал Привалова,,Medium

Затронутые активы
2025-04-01T00:00:00+03:00 - 2025-04-24T15:53:51+03:00
[ТД] Универсал Привалова

frequency,tenantID,tenantName,id,displayName,criticality
1,b5f1f6b4-9a66-4409-aa57-7745201ed167,[ТД] Универсал Привалова,bed45a47-f745-4ae2-8d59-895ca5a94d59,PC-MKPKU-23960,1
1,b5f1f6b4-9a66-4409-aa57-7745201ed167,[ТД] Универсал Привалова,18fa7ee0-6db1-4fc9-8e2a-92c915177145,PC-MKPKU-31545,1

Активы в инцидентах
2025-04-01T00:00:00+03:00 - 2025-04-24T15:53:51+03:00
[ТД] Универсал Привалова

No Data

